"Date","Period","Temp"
40332,27,17.3
40332,28,17.15
40332,29,17
40332,30,16.95
40332,31,16.9
40332,32,16.65
40332,33,16.4
40332,34,15.4
40332,35,14.4
40332,36,13.6
40332,37,12.8
40332,38,11.95
40332,39,11.1
40332,40,10.5
40332,41,9.9
40332,42,9.55
40332,43,9.2
40332,44,8.75
40332,45,8.3
40332,46,8.1
40332,47,7.9
40332,48,7.65
40333,1,7.4
40333,2,7.25
40333,3,7.1
40333,4,6.8
40333,5,6.5
40333,6,6.5
40333,7,6.5
40333,8,6.2
40333,9,5.9
40333,10,5.7
40333,11,5.5
40333,12,5.4
40333,13,5.3
40333,14,5.15
40333,15,5
40333,16,5.55
40333,17,6.1
40333,18,8.1
40333,19,10.1
40333,20,11.7
40333,21,13.3
40333,22,13.85
40333,23,14.4
40333,24,14.95
40333,25,15.5
40333,26,15.9
40333,27,16.3
40333,28,16.3
40333,29,16.3
40333,30,16
40333,31,15.7
40333,32,15.6
40333,33,15.5
40333,34,14.95
40333,35,14.4
40333,36,13.65
40333,37,12.9
40333,38,12.5
40333,39,12.1
40333,40,11.85
40333,41,11.6
40333,42,11.25
40333,43,10.9
40333,44,10.55
40333,45,10.2
40333,46,10.4
40333,47,10.6
40333,48,10.6
40334,1,10.6
40334,2,10.5
40334,3,10.4
40334,4,10.8
40334,5,11.2
40334,6,11.1
40334,7,11
40334,8,11.2
40334,9,11.4
40334,10,11.5
40334,11,11.6
40334,12,11.5
40334,13,11.4
40334,14,10.7
40334,15,10
40334,16,10.25
40334,17,10.5
40334,18,11.6
40334,19,12.7
40334,20,13.85
40334,21,15
40334,22,15.35
40334,23,15.7
40334,24,15.75
40334,25,15.8
40334,26,15.8
40334,27,15.8
40334,28,16.05
40334,29,16.3
40334,30,16.05
40334,31,15.8
40334,32,15.5
40334,33,15.2
40334,34,14.45
40334,35,13.7
40334,36,13.05
40334,37,12.4
40334,38,11.8
40334,39,11.2
40334,40,11.2
40334,41,11.2
40334,42,11.25
40334,43,11.3
40334,44,10.8
40334,45,10.3
40334,46,9.7
40334,47,9.1
40334,48,8.6
40335,1,8.1
40335,2,7.65
40335,3,7.2
40335,4,6.95
40335,5,6.7
40335,6,6.4
40335,7,6.1
40335,8,5.9
40335,9,5.7
40335,10,6.25
40335,11,6.8
40335,12,6.7
40335,13,6.6
40335,14,6.8
40335,15,7
40335,16,7.4
40335,17,7.8
40335,18,8.6
40335,19,9.4
40335,20,10.3
40335,21,11.2
40335,22,11.45
40335,23,11.7
40335,24,12.05
40335,25,12.4
40335,26,13.25
40335,27,14.1
40335,28,13.05
40335,29,12
40335,30,12.2
40335,31,12.4
40335,32,13
40335,33,13.6
40335,34,13.15
40335,35,12.7
40335,36,12.2
40335,37,11.7
40335,38,10.6
40335,39,9.5
40335,40,9.95
40335,41,10.4
40335,42,10.55
40335,43,10.7
40335,44,10.3
40335,45,9.9
40335,46,9.45
40335,47,9
40335,48,8.65
40336,1,8.3
40336,2,8
40336,3,7.7
40336,4,7.5
40336,5,7.3
40336,6,7.2
40336,7,7.1
40336,8,7.1
40336,9,7.1
40336,10,6.95
40336,11,6.8
40336,12,6.7
40336,13,6.6
40336,14,6.7
40336,15,6.8
40336,16,7
40336,17,7.2
40336,18,7.9
40336,19,8.6
40336,20,10.25
40336,21,11.9
40336,22,12.7
40336,23,13.5
40336,24,14.05
40336,25,14.6
40336,26,14.7
40336,27,14.8
40336,28,14.75
40336,29,14.7
40336,30,14.8
40336,31,14.9
40336,32,14.65
40336,33,14.4
40336,34,14.05
40336,35,13.7
40336,36,12.9
40336,37,12.1
40336,38,11.25
40336,39,10.4
40336,40,9.8
40336,41,9.2
40336,42,8.95
40336,43,8.7
40336,44,9.05
40336,45,9.4
40336,46,9.55
40336,47,9.7
40336,48,9.55
40337,1,9.4
40337,2,8.85
40337,3,8.3
40337,4,8.2
40337,5,8.1
40337,6,7.7
40337,7,7.3
40337,8,7
40337,9,6.7
40337,10,7.3
40337,11,7.9
40337,12,8.15
40337,13,8.4
40337,14,8.7
40337,15,9
40337,16,9.05
40337,17,9.1
40337,18,9.8
40337,19,10.5
40337,20,11.05
40337,21,11.6
40337,22,12.2
40337,23,12.8
40337,24,13.25
40337,25,13.7
40337,26,14.5
40337,27,15.3
40337,28,15
40337,29,14.7
40337,30,14.9
40337,31,15.1
40337,32,14.7
40337,33,14.3
40337,34,13.9
40337,35,13.5
40337,36,13
40337,37,12.5
40337,38,12.4
40337,39,12.3
40337,40,11.9
40337,41,11.5
40337,42,11.1
40337,43,10.7
40337,44,10.8
40337,45,10.9
40337,46,11.35
40337,47,11.8
40337,48,11.4
40338,1,11
40338,2,11.05
40338,3,11.1
40338,4,11.3
40338,5,11.5
40338,6,11.55
40338,7,11.6
40338,8,10.8
40338,9,10
40338,10,9.45
40338,11,8.9
40338,12,8.95
40338,13,9
40338,14,9.35
40338,15,9.7
40338,16,11.15
40338,17,12.6
40338,18,13
40338,19,13.4
40338,20,13.55
40338,21,13.7
40338,22,14.05
40338,23,14.4
40338,24,14.4
40338,25,14.4
40338,26,14.35
40338,27,14.3
40338,28,14.15
40338,29,14
40338,30,13.8
40338,31,13.6
40338,32,13.9
40338,33,14.2
40338,34,13.85
40338,35,13.5
40338,36,13.15
40338,37,12.8
40338,38,12.25
40338,39,11.7
40338,40,11.7
40338,41,11.7
40338,42,11.45
40338,43,11.2
40338,44,11.3
40338,45,11.4
40338,46,10.9
40338,47,10.4
40338,48,10.35
40339,1,10.3
40339,2,9.9
40339,3,9.5
40339,4,9.75
40339,5,10
40339,6,9.15
40339,7,8.3
40339,8,8
40339,9,7.7
40339,10,7.6
40339,11,7.5
40339,12,7.5
40339,13,7.5
40339,14,7.8
40339,15,8.1
40339,16,8.1
40339,17,8.1
40339,18,8.85
40339,19,9.6
40339,20,10.6
40339,21,11.6
40339,22,12.4
40339,23,13.2
40339,24,13.6
40339,25,14
40339,26,14.55
40339,27,15.1
40339,28,15.6
40339,29,16.1
40339,30,15.5
40339,31,14.9
40339,32,14.8
40339,33,14.7
40339,34,14.4
40339,35,14.1
40339,36,13.85
40339,37,13.6
40339,38,13.35
40339,39,13.1
40339,40,12.5
40339,41,11.9
40339,42,11.95
40339,43,12
40339,44,11.85
40339,45,11.7
40339,46,11.5
40339,47,11.3
40339,48,11.3
40340,1,11.3
40340,2,11.3
40340,3,11.3
40340,4,11.3
40340,5,11.3
40340,6,11.25
40340,7,11.2
40340,8,11.1
40340,9,11
40340,10,11
40340,11,11
40340,12,10.95
40340,13,10.9
40340,14,11.05
40340,15,11.2
40340,16,11.3
40340,17,11.4
40340,18,12.35
40340,19,13.3
40340,20,14.1
40340,21,14.9
40340,22,15
40340,23,15.1
40340,24,15.15
40340,25,15.2
40340,26,15.35
40340,27,15.5
40340,28,15.55
40340,29,15.6
40340,30,15.3
40340,31,15
40340,32,14.95
40340,33,14.9
40340,34,14.5
40340,35,14.1
40340,36,13.95
40340,37,13.8
40340,38,13
40340,39,12.2
40340,40,11.6
40340,41,11
40340,42,10.75
40340,43,10.5
40340,44,9.95
40340,45,9.4
40340,46,9.1
40340,47,8.8
40340,48,9.05
40341,1,9.3
40341,2,8.95
40341,3,8.6
40341,4,8.45
40341,5,8.3
40341,6,8.05
40341,7,7.8
40341,8,7.75
40341,9,7.7
40341,10,7.5
40341,11,7.3
40341,12,7.7
40341,13,8.1
40341,14,7.55
40341,15,7
40341,16,7.35
40341,17,7.7
40341,18,8.4
40341,19,9.1
40341,20,10.45
40341,21,11.8
40341,22,12.5
40341,23,13.2
40341,24,13.55
40341,25,13.9
40341,26,14.25
40341,27,14.6
40341,28,14.75
40341,29,14.9
40341,30,14.95
40341,31,15
40341,32,14.5
40341,33,14
40341,34,13.7
40341,35,13.4
40341,36,12.95
40341,37,12.5
40341,38,11.8
40341,39,11.1
40341,40,10.6
40341,41,10.1
40341,42,9.45
40341,43,8.8
40341,44,8.75
40341,45,8.7
40341,46,8.6
40341,47,8.5
40341,48,8
40342,1,7.5
40342,2,7.3
40342,3,7.1
40342,4,6.55
40342,5,6
40342,6,5.7
40342,7,5.4
40342,8,4.9
40342,9,4.4
40342,10,4.65
40342,11,4.9
40342,12,5.05
40342,13,5.2
40342,14,5.7
40342,15,6.2
40342,16,6.5
40342,17,6.8
40342,18,7.6
40342,19,8.4
40342,20,9.5
40342,21,10.6
40342,22,11.3
40342,23,12
40342,24,12.45
40342,25,12.9
40342,26,13.05
40342,27,13.2
40342,28,12.9
40342,29,12.6
40342,30,12.55
40342,31,12.5
40342,32,12.55
40342,33,12.6
40342,34,12.4
40342,35,12.2
40342,36,11.75
40342,37,11.3
40342,38,11.05
40342,39,10.8
40342,40,10.7
40342,41,10.6
40342,42,10.55
40342,43,10.5
40342,44,10.05
40342,45,9.6
40342,46,8.7
40342,47,7.8
40342,48,7.45
40343,1,7.1
40343,2,6.8
40343,3,6.5
40343,4,6.4
40343,5,6.3
40343,6,5.75
40343,7,5.2
40343,8,4.7
40343,9,4.2
40343,10,3.95
40343,11,3.7
40343,12,3.3
40343,13,2.9
40343,14,2.75
40343,15,2.6
40343,16,2.45
40343,17,2.3
40343,18,4.4
40343,19,6.5
40343,20,8.7
40343,21,10.9
40343,22,11.25
40343,23,11.6
40343,24,11.85
40343,25,12.1
40343,26,12.4
40343,27,12.7
40343,28,12.6
40343,29,12.5
40343,30,13.05
40343,31,13.6
40343,32,13.1
40343,33,12.6
40343,34,11.9
40343,35,11.2
40343,36,10.2
40343,37,9.2
40343,38,8.3
40343,39,7.4
40343,40,6.85
40343,41,6.3
40343,42,5.8
40343,43,5.3
40343,44,4.95
40343,45,4.6
40343,46,4.45
40343,47,4.3
40343,48,4.05
40344,1,3.8
40344,2,3.9
40344,3,4
40344,4,3.9
40344,5,3.8
40344,6,3.8
40344,7,3.8
40344,8,3.65
40344,9,3.5
40344,10,3.3
40344,11,3.1
40344,12,2.85
40344,13,2.6
40344,14,2.5
40344,15,2.4
40344,16,4.05
40344,17,5.7
40344,18,7.25
40344,19,8.8
40344,20,9.8
40344,21,10.8
40344,22,11.35
40344,23,11.9
40344,24,12.35
40344,25,12.8
40344,26,13.15
40344,27,13.5
40344,28,13.5
40344,29,13.5
40344,30,13.65
40344,31,13.8
40344,32,13.45
40344,33,13.1
40344,34,12.2
40344,35,11.3
40344,36,10.4
40344,37,9.5
40344,38,8.85
40344,39,8.2
40344,40,7.85
40344,41,7.5
40344,42,7.3
40344,43,7.1
40344,44,6.65
40344,45,6.2
40344,46,6.2
40344,47,6.2
40344,48,6.5
40345,1,6.8
40345,2,7.45
40345,3,8.1
40345,4,8.2
40345,5,8.3
40345,6,8.95
40345,7,9.6
40345,8,10.05
40345,9,10.5
40345,10,10.45
40345,11,10.4
40345,12,10.85
40345,13,11.3
40345,14,11.15
40345,15,11
40345,16,11.2
40345,17,11.4
40345,18,12.05
40345,19,12.7
40345,20,13.45
40345,21,14.2
40345,22,14.5
40345,23,14.8
40345,24,15.1
40345,25,15.4
40345,26,15.5
40345,27,15.6
40345,28,16.15
40345,29,16.7
40345,30,16.5
40345,31,16.3
40345,32,16.15
40345,33,16
40345,34,15.95
40345,35,15.9
40345,36,16
40345,37,16.1
40345,38,16.1
40345,39,16.1
40345,40,15.7
40345,41,15.3
40345,42,14.15
40345,43,13
40345,44,12.5
40345,45,12
40345,46,12.5
40345,47,13
40345,48,12.65
40346,1,12.3
40346,2,12.9
40346,3,13.5
40346,4,13.75
40346,5,14
40346,6,14.1
40346,7,14.2
40346,8,14.2
40346,9,14.2
40346,10,14.05
40346,11,13.9
40346,12,13.75
40346,13,13.6
40346,14,13.1
40346,15,12.6
40346,16,12.45
40346,17,12.3
40346,18,12.7
40346,19,13.1
40346,20,14
40346,21,14.9
40346,22,14.95
40346,23,15
40346,24,14.6
40346,25,14.2
40346,26,14.05
40346,27,13.9
40346,28,14.3
40346,29,14.7
40346,30,14.6
40346,31,14.5
40346,32,14.4
40346,33,14.3
40346,34,14.25
40346,35,14.2
40346,36,14.1
40346,37,14
40346,38,13.95
40346,39,13.9
40346,40,13.9
40346,41,13.9
40346,42,13.3
40346,43,12.7
40346,44,12.8
40346,45,12.9
40346,46,12.55
40346,47,12.2
40346,48,11.75
40347,1,11.3
40347,2,11.35
40347,3,11.4
40347,4,11.25
40347,5,11.1
40347,6,10.6
40347,7,10.1
40347,8,10.3
40347,9,10.5
40347,10,10.45
40347,11,10.4
40347,12,10.15
40347,13,9.9
40347,14,10
40347,15,10.1
40347,16,10.2
40347,17,10.3
40347,18,10.6
40347,19,10.9
40347,20,11.25
40347,21,11.6
40347,22,12.55
40347,23,13.5
40347,24,14.15
40347,25,14.8
40347,26,15.35
40347,27,15.9
40347,28,16.1
40347,29,16.3
40347,30,16
40347,31,15.7
40347,32,15.7
40347,33,15.7
40347,34,15.5
40347,35,15.3
40347,36,14.85
40347,37,14.4
40347,38,14.15
40347,39,13.9
40347,40,13.95
40347,41,14
40347,42,14.05
40347,43,14.1
40347,44,14
40347,45,13.9
40347,46,14.05
40347,47,14.2
40347,48,14.2
40348,1,14.2
40348,2,14.2
40348,3,14.2
40348,4,14.2
40348,5,14.2
40348,6,14.1
40348,7,14
40348,8,14
40348,9,14
40348,10,13.95
40348,11,13.9
40348,12,13.8
40348,13,13.7
40348,14,13.75
40348,15,13.8
40348,16,13.8
40348,17,13.8
40348,18,14.05
40348,19,14.3
40348,20,14.9
40348,21,15.5
40348,22,15.75
40348,23,16
40348,24,16.1
40348,25,16.2
40348,26,16.1
40348,27,16
40348,28,15.85
40348,29,15.7
40348,30,15.35
40348,31,15
40348,32,14.7
40348,33,14.4
40348,34,14.3
40348,35,14.2
40348,36,14.25
40348,37,14.3
40348,38,14.25
40348,39,14.2
40348,40,14.15
40348,41,14.1
40348,42,14.2
40348,43,14.3
40348,44,13.95
40348,45,13.6
40348,46,13.65
40348,47,13.7
40348,48,13.75
40349,1,13.8
40349,2,13.6
40349,3,13.4
40349,4,13.4
40349,5,13.4
40349,6,13.35
40349,7,13.3
40349,8,13.3
40349,9,13.3
40349,10,13.3
40349,11,13.3
40349,12,13.4
40349,13,13.5
40349,14,13.4
40349,15,13.3
40349,16,13.25
40349,17,13.2
40349,18,13.3
40349,19,13.4
40349,20,13.55
40349,21,13.7
40349,22,14.1
40349,23,14.5
40349,24,15.6
40349,25,16.7
40349,26,16.75
40349,27,16.8
40349,28,16.9
40349,29,17
40349,30,16.9
40349,31,16.8
40349,32,16.45
40349,33,16.1
40349,34,15.75
40349,35,15.4
40349,36,14.75
40349,37,14.1
40349,38,13.45
40349,39,12.8
40349,40,12.2
40349,41,11.6
40349,42,11.2
40349,43,10.8
40349,44,10.4
40349,45,10
40349,46,9.65
40349,47,9.3
40349,48,9.15
40350,1,9
40350,2,8.7
40350,3,8.4
40350,4,8.35
40350,5,8.3
40350,6,8.15
40350,7,8
40350,8,7.7
40350,9,7.4
40350,10,7.25
40350,11,7.1
40350,12,7
40350,13,6.9
40350,14,6.7
40350,15,6.5
40350,16,6.65
40350,17,6.8
40350,18,8.1
40350,19,9.4
40350,20,10.9
40350,21,12.4
40350,22,13.55
40350,23,14.7
40350,24,15.3
40350,25,15.9
40350,26,15.55
40350,27,15.2
40350,28,14.9
40350,29,14.6
40350,30,14.7
40350,31,14.8
40350,32,15.15
40350,33,15.5
40350,34,14.8
40350,35,14.1
40350,36,13.75
40350,37,13.4
40350,38,12.9
40350,39,12.4
40350,40,12.05
40350,41,11.7
40350,42,11.8
40350,43,11.9
40350,44,11.9
40350,45,11.9
40350,46,12.1
40350,47,12.3
40350,48,12.4
40351,1,12.5
40351,2,12.85
40351,3,13.2
40351,4,13.35
40351,5,13.5
40351,6,13.3
40351,7,13.1
40351,8,12.85
40351,9,12.6
40351,10,12.65
40351,11,12.7
40351,12,12.35
40351,13,12
40351,14,11.65
40351,15,11.3
40351,16,11.15
40351,17,11
40351,18,11.75
40351,19,12.5
40351,20,13.75
40351,21,15
40351,22,15.2
40351,23,15.4
40351,24,16.15
40351,25,16.9
40351,26,16.8
40351,27,16.7
40351,28,16.9
40351,29,17.1
40351,30,17.15
40351,31,17.2
40351,32,17.15
40351,33,17.1
40351,34,16.3
40351,35,15.5
40351,36,14.65
40351,37,13.8
40351,38,13.6
40351,39,13.4
40351,40,13.2
40351,41,13
40351,42,13
40351,43,13
40351,44,12.6
40351,45,12.2
40351,46,12.45
40351,47,12.7
40351,48,12.75
40352,1,12.8
40352,2,12.7
40352,3,12.6
40352,4,12.2
40352,5,11.8
40352,6,11.3
40352,7,10.8
40352,8,10
40352,9,9.2
40352,10,9.05
40352,11,8.9
40352,12,8.9
40352,13,8.9
40352,14,8.6
40352,15,8.3
40352,16,8.55
40352,17,8.8
40352,18,9.8
40352,19,10.8
40352,20,12.8
40352,21,14.8
40352,22,15.65
40352,23,16.5
40352,24,16.95
40352,25,17.4
40352,26,17.55
40352,27,17.7
40352,28,17.8
40352,29,17.9
40352,30,17.7
40352,31,17.5
40352,32,17.35
40352,33,17.2
40352,34,16.6
40352,35,16
40352,36,14.9
40352,37,13.8
40352,38,13.35
40352,39,12.9
40352,40,12.85
40352,41,12.8
40352,42,13
40352,43,13.2
40352,44,13.2
40352,45,13.2
40352,46,13.3
40352,47,13.4
40352,48,12.95
40353,1,12.5
40353,2,12.9
40353,3,13.3
40353,4,13.3
40353,5,13.3
40353,6,13.4
40353,7,13.5
40353,8,13.25
40353,9,13
40353,10,12.55
40353,11,12.1
40353,12,11.95
40353,13,11.8
40353,14,12
40353,15,12.2
40353,16,12.15
40353,17,12.1
40353,18,12.85
40353,19,13.6
40353,20,14.25
40353,21,14.9
40353,22,15.6
40353,23,16.3
40353,24,16.45
40353,25,16.6
40353,26,16.7
40353,27,16.8
40353,28,16.9
40353,29,17
40353,30,17.55
40353,31,18.1
40353,32,17.85
40353,33,17.6
40353,34,17.35
40353,35,17.1
40353,36,16.6
40353,37,16.1
40353,38,15.8
40353,39,15.5
40353,40,15.3
40353,41,15.1
40353,42,15.25
40353,43,15.4
40353,44,15.2
40353,45,15
40353,46,14.55
40353,47,14.1
40353,48,13.7
40354,1,13.3
40354,2,13.2
40354,3,13.1
40354,4,12.95
40354,5,12.8
40354,6,12.65
40354,7,12.5
40354,8,12.55
40354,9,12.6
40354,10,12.6
40354,11,12.6
40354,12,12.2
40354,13,11.8
40354,14,11.55
40354,15,11.3
40354,16,11.25
40354,17,11.2
40354,18,11.4
40354,19,11.6
40354,20,11.65
40354,21,11.7
40354,22,12.25
40354,23,12.8
40354,24,13.25
40354,25,13.7
40354,26,14.25
40354,27,14.8
40354,28,14.6
40354,29,14.4
40354,30,14.25
40354,31,14.1
40354,32,13.75
40354,33,13.4
40354,34,12.95
40354,35,12.5
40354,36,12.05
40354,37,11.6
40354,38,10.95
40354,39,10.3
40354,40,9.85
40354,41,9.4
40354,42,8.95
40354,43,8.5
40354,44,8.25
40354,45,8
40354,46,7.7
40354,47,7.4
40354,48,7.15
40355,1,6.9
40355,2,6.7
40355,3,6.5
40355,4,6.65
40355,5,6.8
40355,6,6.7
40355,7,6.6
40355,8,6.8
40355,9,7
40355,10,7.05
40355,11,7.1
40355,12,7.25
40355,13,7.4
40355,14,7.35
40355,15,7.3
40355,16,6.95
40355,17,6.6
40355,18,7.25
40355,19,7.9
40355,20,8.9
40355,21,9.9
40355,22,10.3
40355,23,10.7
40355,24,11.85
40355,25,13
40355,26,13.15
40355,27,13.3
40355,28,13.4
40355,29,13.5
40355,30,13.4
40355,31,13.3
40355,32,12.6
40355,33,11.9
40355,34,11.7
40355,35,11.5
40355,36,10.55
40355,37,9.6
40355,38,8.8
40355,39,8
40355,40,7.6
40355,41,7.2
40355,42,6.7
40355,43,6.2
40355,44,5.9
40355,45,5.6
40355,46,5.3
40355,47,5
40355,48,4.8
40356,1,4.6
40356,2,4.5
40356,3,4.4
40356,4,4.2
40356,5,4
40356,6,3.85
40356,7,3.7
40356,8,3.5
40356,9,3.3
40356,10,3.25
40356,11,3.2
40356,12,3.6
40356,13,4
40356,14,3.8
40356,15,3.6
40356,16,3.85
40356,17,4.1
40356,18,5.75
40356,19,7.4
40356,20,8.85
40356,21,10.3
40356,22,11.15
40356,23,12
40356,24,12.45
40356,25,12.9
40356,26,13.1
40356,27,13.3
40356,28,13.45
40356,29,13.6
40356,30,13.8
40356,31,14
40356,32,13.6
40356,33,13.2
40356,34,12.5
40356,35,11.8
40356,36,10.95
40356,37,10.1
40356,38,9.65
40356,39,9.2
40356,40,8.85
40356,41,8.5
40356,42,8.2
40356,43,7.9
40356,44,7.65
40356,45,7.4
40356,46,7
40356,47,6.6
40356,48,6.55
40357,1,6.5
40357,2,6.55
40357,3,6.6
40357,4,6.95
40357,5,7.3
40357,6,7.5
40357,7,7.7
40357,8,7.45
40357,9,7.2
40357,10,7.15
40357,11,7.1
40357,12,7
40357,13,6.9
40357,14,7.05
40357,15,7.2
40357,16,7.05
40357,17,6.9
40357,18,7.9
40357,19,8.9
40357,20,9.25
40357,21,9.6
40357,22,10.85
40357,23,12.1
40357,24,12.9
40357,25,13.7
40357,26,13.85
40357,27,14
40357,28,14.2
40357,29,14.4
40357,30,14.2
40357,31,14
40357,32,13.7
40357,33,13.4
40357,34,13.3
40357,35,13.2
40357,36,12.95
40357,37,12.7
40357,38,12.35
40357,39,12
40357,40,11.45
40357,41,10.9
40357,42,10.65
40357,43,10.4
40357,44,10.5
40357,45,10.6
40357,46,10.6
40357,47,10.6
40357,48,10.7
40358,1,10.8
40358,2,10.85
40358,3,10.9
40358,4,10.8
40358,5,10.7
40358,6,10.7
40358,7,10.7
40358,8,10.2
40358,9,9.7
40358,10,9.4
40358,11,9.1
40358,12,8.9
40358,13,8.7
40358,14,8.65
40358,15,8.6
40358,16,8.75
40358,17,8.9
40358,18,8.7
40358,19,8.5
40358,20,8.45
40358,21,8.4
40358,22,8.45
40358,23,8.5
40358,24,8.65
40358,25,8.8
40358,26,9.25
40358,27,9.7
40358,28,10.75
40358,29,11.8
40358,30,10.7
40358,31,9.6
40358,32,9.85
40358,33,10.1
40358,34,9.9
40358,35,9.7
40358,36,9.35
40358,37,9
40358,38,8.7
40358,39,8.4
40358,40,8.35
40358,41,8.3
40358,42,8
40358,43,7.7
40358,44,7.85
40358,45,8
40358,46,7.95
40358,47,7.9
40358,48,8
40359,1,8.1
40359,2,7.85
40359,3,7.6
40359,4,7.55
40359,5,7.5
40359,6,7.15
40359,7,6.8
40359,8,6.5
40359,9,6.2
40359,10,5.85
40359,11,5.5
40359,12,5.35
40359,13,5.2
40359,14,5.55
40359,15,5.9
40359,16,6.25
40359,17,6.6
40359,18,7.35
40359,19,8.1
40359,20,9.25
40359,21,10.4
40359,22,11.15
40359,23,11.9
40359,24,12.6
40359,25,13.3
40359,26,12.5
40359,27,11.7
40359,28,12.4
40359,29,13.1
40359,30,12.2
40359,31,11.3
40359,32,10.45
40359,33,9.6
40359,34,9.5
40359,35,9.4
40359,36,9.05
40359,37,8.7
40359,38,8.25
40359,39,7.8
40359,40,7.3
40359,41,6.8
40359,42,6.65
40359,43,6.5
40359,44,6.15
40359,45,5.8
40359,46,5.55
40359,47,5.3
40359,48,5.1
40360,1,4.9
40360,2,4.75
40360,3,4.6
40360,4,4.55
40360,5,4.5
40360,6,4.45
40360,7,4.4
40360,8,4.15
40360,9,3.9
40360,10,4.2
40360,11,4.5
40360,12,4.15
40360,13,3.8
40360,14,3.85
40360,15,3.9
40360,16,4.45
40360,17,5
40360,18,5.7
40360,19,6.4
40360,20,7.8
40360,21,9.2
40360,22,10
40360,23,10.8
40360,24,10.85
40360,25,10.9
40360,26,10.9
40360,27,10.9
40360,28,11.15
40360,29,11.4
40360,30,11.65
40360,31,11.9
40360,32,11.8
40360,33,11.7
40360,34,11.35
40360,35,11
40360,36,10.5
40360,37,10
40360,38,9.5
40360,39,9
40360,40,8.5
40360,41,8
40360,42,7.5
40360,43,7
40360,44,6.55
40360,45,6.1
40360,46,5.75
40360,47,5.4
40360,48,5.15
40361,1,4.9
40361,2,4.65
40361,3,4.4
40361,4,4.1
40361,5,3.8
40361,6,3.65
40361,7,3.5
40361,8,3.25
40361,9,3
40361,10,3
40361,11,3
40361,12,2.9
40361,13,2.8
40361,14,2.6
40361,15,2.4
40361,16,2.55
40361,17,2.7
40361,18,4.5
40361,19,6.3
40361,20,8.15
40361,21,10
40361,22,11
40361,23,12
40361,24,12.25
40361,25,12.5
40361,26,12.3
40361,27,12.1
40361,28,12.25
40361,29,12.4
40361,30,12.7
40361,31,13
40361,32,12.7
40361,33,12.4
40361,34,11.95
40361,35,11.5
40361,36,10.7
40361,37,9.9
40361,38,9.15
40361,39,8.4
40361,40,8
40361,41,7.6
40361,42,7.45
40361,43,7.3
40361,44,7.35
40361,45,7.4
40361,46,7.25
40361,47,7.1
40361,48,6.7
40362,1,6.3
40362,2,5.9
40362,3,5.5
40362,4,5.7
40362,5,5.9
40362,6,5.6
40362,7,5.3
40362,8,5.75
40362,9,6.2
40362,10,6.1
40362,11,6
40362,12,5.95
40362,13,5.9
40362,14,5.5
40362,15,5.1
40362,16,4.85
40362,17,4.6
40362,18,6.4
40362,19,8.2
40362,20,9.65
40362,21,11.1
40362,22,12
40362,23,12.9
40362,24,13.35
40362,25,13.8
40362,26,14.1
40362,27,14.4
40362,28,14.6
40362,29,14.8
40362,30,14.9
40362,31,15
40362,32,14.8
40362,33,14.6
40362,34,13.3
40362,35,12
40362,36,11.25
40362,37,10.5
40362,38,9.85
40362,39,9.2
40362,40,8.65
40362,41,8.1
40362,42,7.8
40362,43,7.5
40362,44,7.15
40362,45,6.8
40362,46,6.5
40362,47,6.2
40362,48,6
40363,1,5.8
40363,2,5.5
40363,3,5.2
40363,4,5.25
40363,5,5.3
40363,6,5.2
40363,7,5.1
40363,8,4.8
40363,9,4.5
40363,10,4.45
40363,11,4.4
40363,12,4
40363,13,3.6
40363,14,3.4
40363,15,3.2
40363,16,3.6
40363,17,4
40363,18,6.5
40363,19,9
40363,20,10.35
40363,21,11.7
40363,22,11.95
40363,23,12.2
40363,24,12.7
40363,25,13.2
40363,26,13.1
40363,27,13
40363,28,13.5
40363,29,14
40363,30,14.25
40363,31,14.5
40363,32,14.2
40363,33,13.9
40363,34,13.1
40363,35,12.3
40363,36,11.25
40363,37,10.2
40363,38,9.35
40363,39,8.5
40363,40,7.7
40363,41,6.9
40363,42,6.55
40363,43,6.2
40363,44,5.95
40363,45,5.7
40363,46,5.15
40363,47,4.6
40363,48,4.4
40364,1,4.2
40364,2,4.05
40364,3,3.9
40364,4,3.8
40364,5,3.7
40364,6,3.45
40364,7,3.2
40364,8,3.25
40364,9,3.3
40364,10,3.15
40364,11,3
40364,12,2.8
40364,13,2.6
40364,14,3
40364,15,3.4
40364,16,3.75
40364,17,4.1
40364,18,6.8
40364,19,9.5
40364,20,10.55
40364,21,11.6
40364,22,11.85
40364,23,12.1
40364,24,12.55
40364,25,13
40364,26,13.45
40364,27,13.9
40364,28,13
40364,29,12.1
40364,30,12.95
40364,31,13.8
40364,32,13.3
40364,33,12.8
40364,34,12.1
40364,35,11.4
40364,36,10.2
40364,37,9
40364,38,8.1
40364,39,7.2
40364,40,6.7
40364,41,6.2
40364,42,5.75
40364,43,5.3
40364,44,5.4
40364,45,5.5
40364,46,5.15
40364,47,4.8
40364,48,4.45
40365,1,4.1
40365,2,4
40365,3,3.9
40365,4,3.75
40365,5,3.6
40365,6,3.45
40365,7,3.3
40365,8,3.45
40365,9,3.6
40365,10,4.1
40365,11,4.6
40365,12,4.9
40365,13,5.2
40365,14,5
40365,15,4.8
40365,16,5.35
40365,17,5.9
40365,18,6.9
40365,19,7.9
40365,20,9.15
40365,21,10.4
40365,22,11.1
40365,23,11.8
40365,24,12.35
